FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|COUNTY_NAME|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|MAP_NAME|DATE_CREATED|DATE_EDITED
259121|Dead Shot Creek|Stream|CA|Colusa|39.2484988|-122.5274854|39.2352778|-122.5227778|511|Hough Springs|01/19/1981|02/25/2016
259123|Deadhorse Canyon|Valley|CA|Lassen|40.9351664|-121.1394144|40.9401667|-121.115247|1465|Little Valley|01/19/1981|08/31/2016
259124|Deadhorse Creek|Stream|CA|Tehama|40.2809919|-121.7610949|40.3101587|-121.6655371|944|Finley Butte|01/19/1981|01/08/2016
259125|Deadhorse Creek|Stream|CA|Trinity|41.0304227|-122.7497459|41.0404225|-122.7689134|1161|Carrville|01/19/1981|05/13/2016
259128|Deadlun Creek|Stream|CA|Shasta|41.0604353|-121.9747206|41.1016667|-121.9688889|813|Big Bend|01/19/1981|01/08/2016
259131|Deadman Creek|Stream|CA|Mono|37.7502097|-118.9387516|37.7210437|-119.098198|2210|Crestview|01/19/1981|08/17/2016
259134|Deadman Gulch|Valley|CA|Plumas|39.7407209|-121.2063491|39.7494444|-121.2180556|638|Cascade|01/19/1981|08/14/2017
259148|Deadwood Creek|Stream|CA|Plumas|39.9235008|-121.0846805|39.9075|-121.1122222|1196|Meadow Valley|01/19/1981|08/31/2016
259149|Deadwood Creek|Stream|CA|Butte|39.7404397|-121.5349707|39.7348842|-121.4974696|411|Cherokee|01/19/1981|01/08/2016
259150|Deadwood Creek|Stream|CA|Trinity|40.7176458|-122.8039116|40.7254244|-122.7105758|558|Lewiston|01/19/1981|05/13/2016
259151|Deadwood Creek|Stream|CA|Siskiyou|41.7134711|-122.8036425|41.7629145|-122.8236433|1010|Indian Creek Baldy|01/19/1981|01/08/2016
259170|Death Valley Creek|Stream|CA|Siskiyou|41.5795766|-123.1653231|41.5933333|-123.1788889|1351|Marble Mountain|01/19/1981|01/08/2016
259171|Dechambeau Creek|Stream|CA|Mono|38.0138126|-119.1482062|38.0066667|-119.1916667|1954|Lundy|01/19/1981|08/17/2016
259176|Deep Canyon|Valley|CA|Tulare|36.5168786|-118.8018716|36.5629706|-118.7927291|633|Giant Forest|01/19/1981|04/21/2017
259181|Deep Creek|Stream|CA|Shasta|40.9640469|-121.8361042|40.9358333|-121.8230556|658|Chalk Mountain|01/19/1981|01/08/2016
259182|Deep Creek|Stream|CA|Mono|38.4546348|-119.4598877|38.4276933|-119.3104361|1818|Chris Flat|01/19/1981|08/17/2016
259191|Deep Hole Creek|Stream|CA|Shasta|40.675984|-122.3025059|40.7141667|-122.2788889|207|City of Shasta Lake|01/19/1981|01/08/2016
259193|Deep Hollow Creek|Stream|CA|Trinity|40.2543138|-123.3216913|40.2320918|-123.3419689|821|Forest Glen|01/19/1981|05/13/2016
